"BatchNumber","PositionInBatch","FileName","Reason","SourceLengthBytes","SourceAttributes","DestinationLengthBytes","Emotion","SpeakerId","SplitSet","BoxSourcePath","ExpectedDestinationPath"
"41","93","MSP-PODCAST_2350_0237.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1245","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2350_0237.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2350_0237.wav"
"41","168","MSP-PODCAST_2351_0420.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1247","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0420.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0420.wav"
"41","169","MSP-PODCAST_2351_0428.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0428.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0428.wav"
"41","170","MSP-PODCAST_2351_0429.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0429.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0429.wav"
"41","171","MSP-PODCAST_2351_0458.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1247","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0458.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0458.wav"
"41","172","MSP-PODCAST_2351_0474.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0474.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0474.wav"
"41","173","MSP-PODCAST_2351_0489.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0489.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0489.wav"
"41","174","MSP-PODCAST_2351_0510.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0510.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0510.wav"
"41","175","MSP-PODCAST_2351_0522.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1247","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0522.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0522.wav"
"41","176","MSP-PODCAST_2351_0527.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0527.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0527.wav"
"41","177","MSP-PODCAST_2351_0533.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0533.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0533.wav"
"41","178","MSP-PODCAST_2351_0536.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0536.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0536.wav"
"41","179","MSP-PODCAST_2351_0551.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0551.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0551.wav"
"41","180","MSP-PODCAST_2351_0560.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0560.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0560.wav"
"41","181","MSP-PODCAST_2351_0567.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0567.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0567.wav"
"41","182","MSP-PODCAST_2351_0591.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0591.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0591.wav"
"41","183","MSP-PODCAST_2351_0595.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0595.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0595.wav"
"41","184","MSP-PODCAST_2351_0636.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0636.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0636.wav"
"41","185","MSP-PODCAST_2351_0648.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0648.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0648.wav"
"41","186","MSP-PODCAST_2351_0650.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0650.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0650.wav"
"41","187","MSP-PODCAST_2351_0655.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0655.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0655.wav"
"41","188","MSP-PODCAST_2351_0674.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0674.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0674.wav"
"41","189","MSP-PODCAST_2351_0723.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0723.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0723.wav"
"41","190","MSP-PODCAST_2351_0745.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1247","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0745.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0745.wav"
"41","191","MSP-PODCAST_2351_0749.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0749.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0749.wav"
"41","192","MSP-PODCAST_2351_0779.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0779.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0779.wav"
"41","193","MSP-PODCAST_2351_0782.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0782.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0782.wav"
"41","194","MSP-PODCAST_2351_0786.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0786.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0786.wav"
"41","195","MSP-PODCAST_2351_0795.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0795.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0795.wav"
"41","196","MSP-PODCAST_2351_0803.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0803.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0803.wav"
"41","197","MSP-PODCAST_2351_0807.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0807.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0807.wav"
"41","198","MSP-PODCAST_2351_0812.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0812.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0812.wav"
"41","199","MSP-PODCAST_2351_0828.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0828.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0828.wav"
"41","200","MSP-PODCAST_2351_0835.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0835.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0835.wav"
"41","201","MSP-PODCAST_2351_0853.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0853.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0853.wav"
"41","202","MSP-PODCAST_2351_0860.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1247","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0860.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0860.wav"
"41","203","MSP-PODCAST_2351_0872.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0872.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0872.wav"
"41","204","MSP-PODCAST_2351_0874.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1247","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0874.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0874.wav"
"41","205","MSP-PODCAST_2351_0876.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0876.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0876.wav"
"41","206","MSP-PODCAST_2351_0880.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0880.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0880.wav"
"41","207","MSP-PODCAST_2351_0900.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1246","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2351_0900.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2351_0900.wav"
"41","208","MSP-PODCAST_2352_0003.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0003.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0003.wav"
"41","209","MSP-PODCAST_2352_0008.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0008.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0008.wav"
"41","210","MSP-PODCAST_2352_0009.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0009.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0009.wav"
"41","211","MSP-PODCAST_2352_0015.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0015.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0015.wav"
"41","212","MSP-PODCAST_2352_0018.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0018.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0018.wav"
"41","213","MSP-PODCAST_2352_0035.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1290","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0035.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0035.wav"
"41","214","MSP-PODCAST_2352_0036.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1290","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0036.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0036.wav"
"41","215","MSP-PODCAST_2352_0055.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1290","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0055.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0055.wav"
"41","216","MSP-PODCAST_2352_0068.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1290","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0068.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0068.wav"
"41","217","MSP-PODCAST_2352_0075.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0075.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0075.wav"
"41","218","MSP-PODCAST_2352_0076.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0076.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0076.wav"
"41","219","MSP-PODCAST_2352_0077.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0077.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0077.wav"
"41","220","MSP-PODCAST_2352_0079.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0079.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0079.wav"
"41","221","MSP-PODCAST_2352_0080.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0080.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0080.wav"
"41","222","MSP-PODCAST_2352_0093.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1290","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0093.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0093.wav"
"41","223","MSP-PODCAST_2352_0096.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0096.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0096.wav"
"41","224","MSP-PODCAST_2352_0106.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0106.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0106.wav"
"41","225","MSP-PODCAST_2352_0109.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0109.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0109.wav"
"41","226","MSP-PODCAST_2352_0111.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0111.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0111.wav"
"41","227","MSP-PODCAST_2352_0114.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0114.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0114.wav"
"41","228","MSP-PODCAST_2352_0116.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0116.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0116.wav"
"41","229","MSP-PODCAST_2352_0130.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","S","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0130.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0130.wav"
"41","230","MSP-PODCAST_2352_0131.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0131.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0131.wav"
"41","231","MSP-PODCAST_2352_0138.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0138.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0138.wav"
"41","232","MSP-PODCAST_2352_0141.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0141.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0141.wav"
"41","233","MSP-PODCAST_2352_0153.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1288","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0153.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0153.wav"
"41","234","MSP-PODCAST_2352_0166.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0166.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0166.wav"
"41","235","MSP-PODCAST_2352_0170.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0170.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0170.wav"
"41","236","MSP-PODCAST_2352_0193.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0193.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0193.wav"
"41","237","MSP-PODCAST_2352_0203.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0203.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0203.wav"
"41","238","MSP-PODCAST_2352_0232.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","H","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0232.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0232.wav"
"41","239","MSP-PODCAST_2352_0254.wav","SOURCE_ZERO_LENGTH","0","NotContentIndexed","-1","A","1289","Train","C:\Users\RD004\Box\知能情報処理システム研究室\音声\音声データベース\MSP_PODCAST\Audio\MSP-PODCAST_2352_0254.wav","C:\Users\RD004\Documents\lab\data\MSP_PODCAST\Audio\batch_041\MSP-PODCAST_2352_0254.wav"
